"node1","node2","diff_w"
"Node84","Node74","0.026530316708625"
"Node91","Node74","0"
"Node9","Node75","0.140937472821355"
"Node93","Node75","0.354305135488457"
"Node94","Node75","0"
"Node97","Node75","0.0168778515947415"
"Node77","Node76","-0.247465113744494"
"Node83","Node76","0.30067862582682"
"Node84","Node76","0.0470588837845171"
"Node78","Node77","-0.0390876197253051"
"Node82","Node77","0.0223084191655486"
"Node84","Node77","-0.0883959645940097"
"Node97","Node77","-0.169952396904443"
"Node79","Node78","-0.135351424550553"
"Node82","Node78","0.037643589775015"
"Node84","Node78","0.092743753341836"
"Node88","Node78","0.0196651041258409"
"Node92","Node78","0.132559179050832"
"Node97","Node78","0.11476436555847"
"Node82","Node79","0.114172979801058"
"Node84","Node79","-0.035615288077665"
"Node9","Node82","0.0803609408606466"
"Node84","Node82","0.00375429784392882"
"Node86","Node82","0.0188563737728197"
"Node87","Node82","0.0918454280384692"
"Node88","Node82","0"
"Node93","Node82","0.00855638774262438"
"Node97","Node82","0.2991742974458"
"Node9","Node83","-0.0275772831691413"
"Node85","Node83","0.235050070143408"
"Node88","Node83","0.00393034014827869"
"Node93","Node83","0.252753390902834"
"Node97","Node83","0.276700431029783"
"Node9","Node84","0.0917299551033609"
"Node85","Node84","0.62367421094765"
"Node86","Node84","0.215773252957815"
"Node97","Node84","0.0272354864116632"
"Node9","Node85","0.17291900064558"
"Node86","Node85","0.119739542565749"
"Node93","Node85","0.243893633237749"
"Node97","Node85","-0.0622469864641008"
"Node9","Node86","0.218919498892986"
"Node93","Node88","0.0918192264376006"
"Node97","Node88","0.035221311852021"
"Node97","Node93","0.261069488896479"
"Node96","Node95","0"
"Node99","Node98","0.166382696656632"
"Node41","Node100","0.0272902811708775"
"Node61","Node100","0.0259525134061226"
"Node64","Node100","0.0949398239834949"
"Node90","Node100","-0.0420274591280065"
"Node94","Node100","0.194590953173495"
"Node5","Node101","0"
"Node60","Node101","0.0221885962952262"
"Node95","Node101","0"
"Node47","Node102","0.00684932441252154"
"Node74","Node102","-0.00696097358644869"
"Node89","Node102","0.0478592461788169"
"Node104","Node102","0.21075582599274"
"Node70","Node103","0.211394025020457"
"Node76","Node103","0.0275394020857074"
"Node19","Node104","0.08937726225437"
"Node27","Node104","0.0663223053048773"
"Node35","Node104","0.0798290740235978"
"Node55","Node104","0.0714122619977945"
"Node72","Node104","0.113725767358036"
"Node73","Node104","0.142953318494536"
"Node74","Node104","0.23536384922678"
"Node113","Node104","0.013692901202885"
"Node76","Node105","0.0141541886754987"
"Node90","Node105","0.633241488286268"
"Node110","Node105","0.137009974572179"
"Node37","Node106","0"
"Node108","Node106","0"
"Node109","Node106","0.349477341807175"
"Node36","Node107","0"
"Node109","Node107","0.200850218234365"
"Node19","Node108","0.00358197682162412"
"Node28","Node108","0.122251738815524"
"Node35","Node108","0"
"Node52","Node108","0.0348802473592129"
"Node56","Node108","0.129294830498187"
"Node118","Node108","0.0836099337044208"
"Node64","Node109","0.00187447639139329"
"Node111","Node110","-0.0498097880600009"
"Node8","Node111","0"
"Node41","Node111","0"
"Node70","Node111","0.0188555190390047"
"Node113","Node112","0.0982891709019122"
"Node114","Node112","0.0788808196159162"
"Node115","Node112","0.0736864757627489"
"Node9","Node113","0.364089389495617"
"Node23","Node113","0.00353891570171485"
"Node27","Node113","0.0187270778329444"
"Node28","Node113","0.195510156690775"
"Node29","Node113","0.059683059089662"
"Node30","Node113","0.335438448129954"
"Node31","Node113","0.191712097616061"
"Node43","Node113","0.178843984278888"
"Node44","Node113","0.0399311736572428"
"Node45","Node113","0.0164056608644187"
"Node46","Node113","0.141721940986144"
"Node48","Node113","0"
"Node52","Node113","0.177765473332263"
"Node53","Node113","0.0453730132970938"
"Node56","Node113","0.0223895303402894"
"Node59","Node113","0.0336274716393826"
"Node62","Node113","0"
"Node69","Node113","0.132382865339457"
"Node70","Node113","-0.0317962817123862"
"Node71","Node113","0.0648099667209168"
"Node72","Node113","0.353373287877454"
"Node74","Node113","5.30818057930215e-05"
"Node82","Node113","0.16699979130373"
"Node84","Node113","0.200524959708745"
"Node85","Node113","0.192521039272206"
"Node86","Node113","0.237558024274116"
"Node97","Node113","0.0401197755237879"
"Node114","Node113","-0.00215743628445471"
"Node115","Node113","0.213215732495169"
"Node116","Node113","0.150869462795662"
"Node117","Node113","0.221277972701078"
"Node122","Node113","0.227722782428069"
"Node46","Node114","0"
"Node53","Node114","-0.0518760110654852"
"Node63","Node114","0.304141011196422"
"Node69","Node114","0.0554889919873085"
"Node82","Node114","0"
"Node86","Node114","0.0601535670408708"
"Node115","Node114","0.0969064873116409"
"Node117","Node114","0.0213245828291382"
"Node15","Node115","0.122531366926752"
"Node16","Node115","0.0350202334643054"
"Node22","Node115","0"
"Node23","Node115","0.0851678124676968"
"Node26","Node115","0"
"Node27","Node115","0.0176694270683225"
"Node28","Node115","0.0159261225154847"
"Node30","Node115","0.0436266246174077"
"Node39","Node115","0.00537111191473131"
"Node41","Node115","0.0848087737830085"
"Node44","Node115","0.0793799754255281"
"Node45","Node115","0"
"Node46","Node115","0.015805298281126"
"Node53","Node115","0.0219023058054127"
"Node55","Node115","0.062962413582173"
"Node63","Node115","0.0517810385004419"
"Node65","Node115","0.0960635226206629"
"Node76","Node115","0.348762962856913"
"Node83","Node115","0.113154484745459"
"Node9","Node116","0.257192768297051"
"Node18","Node116","0.190558205548911"
